328374	Thank you for waiting. One kid's meal and an ice cream soda.
328376	It was embarrassing the way my parents bragged about me at the concert.
328378	Apply a compress to the affected part every two hours.
328383	Up to now he had made nine humanoid robots but they were all demonstration models.
328388	We ask that those who have had a change to their residence report and have not yet submitted a change report please do so as quickly as possible.
328389	I'm not bothered. It's just my usual nightcap. Having someone to drink with on occasion might be nice.
328390	It seems I've got a little tipsy. Sorry to have talked rubbish...
328392	We, ACME Ltd., hereby announce that we will resist with all our strength this hostile takeover.
328393	"What? Are you doubting us?" "B-but, that is, suddenly 'spirit world', 'magical beings' - it's strange to ask me to believe."
328396	It is strange that a cameraman heading for a war-zone should not know about the danger of unexploded shells. The newspaper company is being negligent in its training.
328399	They don't use 'celeb' to mean 'rich man' over there. By which I determine that you are Japanese.
328402	Let us pray for a perfect, an eternal, peace.
328403	The addict died from a drug overdose.
328407	It's scary how little consideration she gives to being a woman.
328411	There was a class reunion after 30 years.
328414	It's embarrassing to be seen without make-up so please don't stare.
328416	That young couple are still tied to their parent's apron strings.
328421	I'd like to ask a grammarian, isn't it possible to think of 'be + participle' like you do V C and such?
328424	The threat increases; a defence that doesn't evolve is meaningless.
328428	You just have to understand what sort of thing the suffix '-osity' is.
328429	'-osity' is an abstract noun word ending created from the ending of an '-ous' adjective.
328431	You need permission to put up that sort of poster, and, most of all, you're ruining the looks of the street!
328441	It's a fiddle going to and fro between the keyboard and mouse so are there shortcuts to allow operation using only the keyboard?
328443	You couldn't tell it by looking, but she has the legendary tale of having eaten two whole cakes when a child.
328447	You're pretty late to have just gone shopping. Have you been making out someplace?
328448	If I was going to the African continent where would be the safest and most sanitary place?
328449	It's talking about how, thanks to air transport, we've lost the sense of 'season' for foodstuffs.
328454	Even if we don't get lucky on the first try we can just keep fucking till I get pregnant.
328460	Of course. Now that you say that, certainly Ms Tanaka wasn't shot even once in the mock battles.
328462	By means of a super high-pressure water spray practically all the sediment is removed.
328465	Ha-ha-ha, pray forgive me. Please don't worry yourself about that!
328467	There's no telling when she'll stab you in the back.
328472	If the more advanced want to improve English ability (especially reading comprehension) increasing vocabulary is the way to go.
328476	"You're OK without your glasses?" "Ah, these are fake you see, I thought it might make me brainier..."
328488	However you could say that being found hard to understand by the common folk for one's genius is fate.
328493	Your division was highly praised for fighting well in the midst of a hopeless conflict.
328495	There was nothing wrong with their ability, it was just that the expense for each unit was so vast that the cost performance was bad.
328500	I'm not good at posting stuff online.
328501	I say "should", because theses written in the present tense are still seen around and about.
328502	Oh, that's a secret, OK? Because slipping out of the dorm in the night is severely punished.
328511	It's a troll trying for click-throughs. It's being multiposted in English-related communities all over the place.
328513	The present perfect expresses the long span from past to present.
328514	Adverbial time clauses (here 'when') write about the future in the present tense.
328517	This sentence is in the present perfect. 'have' is not a verb, but an auxiliary verb.
328518	So characteristic of what a pious Christian would say, this courteous phrase.
328525	Me, I'll make it to the class reunion no matter what I have to leave undone.
328526	They contacted the station staff but the man had left the area and gone out through the ticket barrier.
328534	The plans for the company outing don't sound too exciting.
328542	The present password is "eosdigital".
328546	For some reason the microphone didn't work earlier.
328547	'can' is an auxiliary verb, so in question sentences it is brought to the start of the phrase.
328548	The example is a past progressive tense sentence. How was everybody taught when they were learning about progressive tense?
328549	In a progressive tense sentence it becomes the -ing form verb, that is the present participle.
328554	A complete intransitive verb takes neither complement nor object.
328556	With verbs there are intransitive verbs that don't take an object, and transitive verbs that do take an object.
328560	Two weeks after being admitted to hospital my acne suddenly started to disappear.
328562	The relative pronoun 'that' has two states, a nominative case and objective case, but there is no possessive case.
328567	Conjugation of irregular verbs - essential for those learning English.
328583	"Take a look at this." "Eh?" "There's an impact mark on the right-hand side of the bumper."
328597	It's OK to think of 'five minutes' as a noun phrase, right?
328600	I switch on my laptop, start up the browser, and type in the address I've already learnt by heart.
328601	Moreover, for your safety, we advise use of a substitute email address.
328607	Among the people of the colonies suffering under Earth's tyranny a force emerges intending to overthrow the status quo through terrorism.
328611	In the midst of the dollar falling hard against the Yen and other major Eastern currencies the Chinese Yuan, with China effectively taking a 'dollar peg' policy, has become cheap.
328619	I serve pub food to Canadian customers.
328621	Things that modify nouns (adjective, or adjectival equivalent).
328622	There are two ways of using the infinitive as an adjective, 1. attributive, 2. predicative. Naturally 2. is a subject complement.
328632	That fact becomes self evident if you take a look at the relation between this theme and those leading research on it.
328641	In the official question collection it is explained as being "passive voice of the present continuous tense".
328645	Carbon monoxide is a poisonous substance formed by the incomplete combustion of carbon compounds.
328648	Karaoke, TV games, videos and a fridge ... love hotels nowadays really have everything.
328652	Oh? You can type without looking at the keyboard. That's cool!
328653	We're one baton short for the relay.
328656	Recently there have been a lot of nasty incidents with fraud.
328659	Is it the vacuum cleaner's fault that the room is dusty?
328660	There's gum stuck to the bottom of my shoe.
328663	Investing abroad on your national currency basis will not always be profitable.
328668	The future progressive tense is used when expressing events and action in progress at some future point, however the example sentence cannot be understood in that way.
328677	It takes a long time to convert.
328685	Companions with the same aim, to carve out their own future, cooperate with each other.
328687	'Childhood friends' are scary.
328690	"Ow-ow-ouch." "Are you alright?"
328691	Ah, now I remember. I used a condom; something I rarely, or rather practically never, do.
328692	Oh, while I remember, it seems that that was a bug that occurs when you use the comment field's 'letter-spacing' tag which adjusts the tracking.
328695	That's a clear case of "water off a duck's back".
328696	"Mr Chairman, what needs moving next, again?" "Scoreboard, giant ball and the tug-of-war rope."
328698	With the subjunctive past all the 'be' verbs become 'were', OK?
328702	However, the survivors are unaware of that fact.
328715	Deposed in a military coup in September 2006 and having effectively been in exile, the Former premier of Thailand Thaksin has returned after about a year and a half.
328716	The magician Sarah. Apparently people call her "The Great Mage" or some such.
328734	1/4 of the world's carbon dioxide emissions are from America: its per-capita emissions are also the greatest in the world.
328737	"It's still shallow, eh. My feet still touch the bottom." "It's quite a shallow beach. Yotsuba, you can still touch the bottom can't you?"
328738	I'm a bit down because a blogger friend of mine has decided to stop blogging.
328742	Controlled Access Zone: No entry without permission.
328749	From the castle we could see the whole curve of the river around its base.
328755	When you're fed up with the school cafe you can buy something at Bellfa or eat at a family restaurant.
328760	I said, "Five months worth of the Pill, please," and was told "Certainly."
328763	The rhythm is light, and the tempo fast - that song is liked by young people.
328767	They confirmed the importance of strengthening global precautions in order to prevent devastating losses.
328772	If you enjoyed this, please give a click on the vote link!
328784	A qilin with a king too has no limit on its lifespan, but this illness alone admits of no remedy.
328789	Bronze-ware is largely made from alloys of brass and tin.
328790	In the blink of an eye, the tennis-ball-sized dumpling had disappeared.
328793	This site is in a toplist. If you found it interesting, please click!
328800	This is a two-seater sofa using stain-resistant artificial leather.
328801	Alright! They're all mopped up!
328804	If it was just a book the Space Police wouldn't be sticking their noses in. The problem is that it's a bundle of super technology.
328806	I hear that you can burn CDs with Windows XP; could you tell me a website that explains the procedures involved?
328824	Saturday is the pottery class I've been attending since last year.
328833	Eh? Hundreds of thousands of Yen plus betrothal gifts?
328836	As shown above, it is possible to obtain ample profit and customers with truly simple know-how that anyone can do!
328837	On the other hand, there seem to be those among young folk who, while touching on Buddhism, have started to think of it as a vital spiritual support.
328853	'Verb' refers to the predicate verb. Predicate verbs change their form depending on the subject and the time expressed.
328855	We need a nut that will fit that bolt.
328861	Relative pronouns perform as 'conjunction + pronoun'.
328862	A display, aka monitor, is an appliance that displays video signal of still images and moving pictures produced by a computer or similar device.
328863	The sphygmomanometer is an important diagnostic instrument.
328873	This example text is a how-to-write sample, so please add to and delete from it as required before using.
328875	However, the preposition+relative pronoun (which) part becomes a relative adverb (where).
328876	May I use your ink pad?
328878	If you combine them in this way, you get a 14 port USB hub.
328880	The sun is currently in a period of low activity but even so large sunspots occasionally appear.
328890	Rio's carnival is held in February.
328891	Samba is a Brazilian rhythm, isn't it?
328900	The recommendation from my boss made all the difference.
328909	On some OS's you get gibberish for filenames with full-width characters so when downloading please change to a suitable filename.
328912	I saw your name and posts in an English forum and took the liberty of reading your profile.
328914	'Number-withheld' calls are scary, it's best not to answer them.
328921	You should definitely ask him out.
328922	'Needless to say' is often used as an idiomatic expression in the infinitive.
328926	For dehydration, take a lick of salt.
328944	Sponge absorbs water so it is convenient for shading water-colours and such.
328958	I immediately lost my concentration.
328960	Just because people are corporeal born to this world doesn't mean that they understand everything about it, similarly just because somebody's died doesn't mean that they understand everything about the incorporeal world.
328961	Add and delete buttons from the OE toolbar.
328968	His backache left him lurching along with leaden legs.
328974	We are aiming for an integrated development zone that combines business and industrial quarters.
328980	With most of the arts, if you don't get the basics down properly then it is difficult to acquire further skills.
328981	If a very large amount of memory is installed, an 'insufficient memory' error message is displayed.
328997	Our P.E. kit was just shorts but now it's spats from today.
329001	I made it so only root could access the administrative screen.
329004	What programming language does everybody like?
329005	You shouldn't be picky about other people's work, you know?
329007	I was given a nasty look when I asked for my prescription at the local doctor's.
329009	New Year shrine visit; which shrines are potent?
329015	I expect it's his lousy personality that drives off the ladies.
329019	The woman in a red dress ignored the black-clothed man and called a friend on her mobile.
329026	In this line of work, if you make a grim face the customers won't come.
329027	The car dove into the field and, after bumping along for a time, came to a halt.
329030	I sat back in the armchair and opened the book.
329032	If you don't have an accident on the snowy roads I think you should be able to get back safely.
329037	My dad's estranged because my mum's hopeless.
329043	Kaoru, yours is the best reaction so far - you win the grand prize.
329046	However, that involved a mountain of previously unconsidered problems.
329047	In all the excitement the 30 minute show-time passed in a flash.
329048	Another spam article hoping for click-throughs?
329054	Doesn't it irritate you to see couples making out around town?
329057	Let's take advantage of the 'exemption' controversy to reconsider the way we work.
329058	This problem is the clash of the idol's and obsessive fan's egos.
329062	Super technology weapons from the ancients always end up out of control.
329064	Equestrian is the only mixed-gender Olympic event.
329078	The lock itself is a normal cylinder lock so it doesn't automatically lock when you shut the door.
329082	Shoes ... many courses ban shoes with spikes, so take care.
329087	Since 9.11 large scale acts of terrorism have occurred all over the world.
329088	America's radioactive waste may be targeted in terrorist attacks.
329094	In addition to PCs, it can be used with cell phones.
329095	Noise is produced by the sudden flow of current into a solenoid.
329097	Nordic Combined is held as a combination of two events, ski-jump and cross-country ski.
329104	We call these slabs of the solid-rock layer 'plates'.
329105	Set up paper cups in the cupcake baking tray.
329109	Why do Muslims place such importance on burial?
329112	It is certain that one important criterion for employment is having 'leadership'.
329119	The surgery, performed at our clinic, is over in half an hour.
329120	The whole world needs to tackle the problem of climate change together.
329127	The shoulder joints, as well as moving on their own, also move in conjunction with arm movements.
329128	The submarine's periscope was sticking right out of the water.
329133	I have been asked by a reader about free and direct translations.
329135	The key to raising every soldier into a great warrior is in strengthening training.
329143	Concerning the characteristics of respiratory function in swimmers.
329150	The output of E->J translation software can be improved greatly by the way the user utilises it.
329151	We created a freely available English-Japanese bilingual corpus.
329158	For external use only, do not ingest.
329165	I give the cows hay, and midday's work is over.
329166	I was almost deceived by a certain trader's sweet words into making a huge loss.
329168	What Jansky had observed was the 14.6m wavelength radio wave from the Milky Way's core.
329174	Vaporise the solvent from the liquid. What's left is the perfume component and a lump of vegetable wax.
329180	In severe cases, cracks can form or it can snap apart.
329182	What do you do when you get writer's block while writing a script?
329189	In my workplace is a woman who's very strong willed, on the face of it.
329191	The suicide bomber fired towards former Prime Minister Benazir Bhutto, but missed.
329192	Precognition is the act of using spiritual-power to know things that will occur in the future.
329194	However, if you're going to read people's blogs in order to write an interesting blog, you can do that right away.
329198	4. Heat the sesame oil in the wok and melt the butter.
329211	You can adjust the seat height by moving the adjustment lever up.
329215	Endometritis is a disease where bacteria enter the uterus and cause inflammation of the inner membrane.
329220	If you leave them lying on the desk they may roll off, so stand them in the test-tube rack.
329223	I'm worried because the dentist I went to recently told me, "You've got periodontitis alright".
329225	Secondly, the literacy rate in Europe of that time was low.
329227	Just getting one-to-one guidance was enough to make it an extremely fulfilling practise session.
329232	I greatly recommend reading it to anybody thinking of learning a craft.
329233	Quasars are brilliantly shining heavenly bodies that are extremely far away.
329242	Mum, a mere woman surrounded by men, works in a construction company as a site foreman.
329249	He resolutely pushed forward from the start, overwhelming and pushing out his off-balance opponent.
329250	Of those 2 or 3 were pushed out of the nest, and then fell down from the balcony as well.
329253	The student submitted a paper to an English-language journal, and the result was "conditional acceptance".
329255	All that time the things granddad had said, like the sound of flies flying round a melon, buzzed in my head.
329257	She pulled herself out of the water and waddled along the sand at the edge of the creek.
329265	At first we used to go separately, but one day we started going and returning together.
329266	1. Finely chop the chicken breast meat.
329268	5. When the reaction is over, place the test-tube on a damp cloth.
329272	Click the picture to go to the next page!
329274	This service is temporarily out of order.
329275	We are currently working to restore normal service as soon as possible.
329281	The plural form of "louse" is "lice".
329290	American consumer group identifies RealPlayer as 'badware'.
329291	The cherry blossoms flutter down whenever the wind blows.
329292	Having failed my mock examinations any number of times, when I actually tried taking it the result was nothing I'd imagined.
329293	Try a 50 minute mock examination, and know just how good you really are.
329300	We sometimes combine going for a drive with eating the ramen we love so.
329303	I was overjoyed when I was able to make friends with her!
329307	When it is seen to have risen too far, the central banks of major countries cooperate to intervene.
329314	Kamui no Ken was a sort of samurai/ninja story set during the transition of the fall of the Tokugawa Shogunate and the re-establishment of Japan under the Emperor Meiji in 1868.
329317	They had lit a fire fit to roast an ox.
329320	Nevertheless, devout conversation on spiritual things helps no little with spiritual progress.
329321	The scientific truth of evolution is so overwhelmingly established, that it is virtually impossible to refute.
329324	It is important to think over what you will do, to pursue your studies economically, and effectively.
329326	So, was there a time when you were a wizard, too?
329328	"Oh, right, you're a werewolf, aren't you?" "I'm mixed blood, so I don't transform or anything."
329340	prototype.js - inserts update information into the page when the page is loaded.
329343	This is international common sense, the great principle of resource management.
329350	For delayed flights, seasonal adjustments are made on the basis of the original flight date and so refunds of air-mile difference will not be made.
329351	For that reason the outcome of the primary nursing care requirement authorization has to relate to the amount of nursing care required.
329356	The meaning of the 'dollar peg' is "stick with the strong countries."
329357	Researchers announce method of circumventing Windows Vista security features.
329361	This blog covers topics that centre on information infrastructure.
329362	Into this broad category fall companies that run money lending and insurance businesses.
329366	Shiroonitake is a poisonous mushroom but it has real presence, and I like it.
329369	What should I do to arouse desire in the man I'm interested in?
329372	If you frequently spit-up blood you should call an ambulance or have a nearby physician make a house call.
329383	The cockerel's splendid red cockscomb is thought to play a part in determining gender and breed.
329384	MPEG-4 AVC recording practical test: It was always easy to use, now the picture and sound quality is high too.
329390	Good doctors explain things to patients in easily understandable ways, using anatomical models and such.
329392	First, try to confirm the timing by oscilloscope.
329401	However, it seems that just because it's a 'low risk day' doesn't mean that you won't get pregnant from intravaginal ejaculation.
329405	It is a two level style round burial mound, 23m diameter (lower level), 18m (higher).
329407	Furthermore, even after the company information session, we sometimes hold company tours.
329417	Please exercise every caution against cowboy salesmen of water purifiers and fraudulent-test sales.
329419	Detailed design is the work of drawing up a diagram that is capable of being manufactured from the plan set in the baseline design.
329424	Boston Dynamic's robot, RHex, is an amazing piece of work that can run over various terrains.
329426	The articles of incorporation have finally been completed for our Digital Groove Club.
329433	They rarely spoke of the labour problem at their workplace.
329434	How long does it take to get reasonably skilled?
329436	2ch, where there are many posts praising specific companies, or, conversely, denigrating their rivals.
329437	Let's get what we need to keep a parrot.
329441	God is the creator. Heaven and Earth and people and everything apart from God are created.
329446	"I fell asleep?" "Totally." "Really?" "You were very restless, did you have a scary dream?"
329451	I used to smoke. I was quite a heavy smoker.
329453	When investigating the pH (acidic, neutral, alkaline) of a liquid, don't soak the litmus paper completely in the liquid but just put the end of the paper in it.
329456	When I looked in a gardening book I was surprised by how many were marked poisonous.
329457	The following verbs only take the to-infinitive as their object.
329458	I've sometimes taken time off work to watch the Super Bowl.
329459	Most of the Melanesians living in Papua New Guinea have very curly hair, don't they?
329463	Among the Internet sites that publish information on education related businesses are those given below.
329467	Powders of aluminium, magnesium, silicon, etc. explode.
329471	I'm told "idiot" is a bad word, but where I grew up it doesn't really feel that bad.
329478	It's the prevention of migraines during daily life that's important, not dealing with migraines when they occur.
329479	Depending on the results both companies may be put under administrative guidance from February.
329480	For a display where the data items increase and decrease I think you are best making use of a spreadsheet program, not Access.
329486	Basically I like short poems. Among them this poem was my favourite.
329488	I think there are probably few Japanese who know this side of the Emperor Meiji, the side that left a song like this.
329491	Disk herniation is when cartilage, called 'intervertebral disk' and found between each vertebra, slips out.
329498	Normally you'd call 250 yards a great distance for an amateur.
329505	I have a facial boil. There's a painful lump at the back of one nostril.
329508	If long-term beds are reduced, then it won't be possible to do that and normal sickbeds will also be adversely affected.
329514	Institutionally, a major restraint is the copyright problem.
329515	The grammatical form employed here is the present progressive.
329516	"Software development" isn't "manufacture".
329517	An infinitive without a 'to' attached is called a bare infinitive.
329523	2. Sew together the shoulder of the garment body.
329536	The weak point of this book is that it's less than persuasive when the married author recommends not being married.
329552	"Gang Wives" is a Yakuza movie released in 1986 by Toei Distribution Network.
329577	Mum said the same thing. But, so what? It's got nothing to do with me.
329579	It's only the anti-war pinkos who say things like Saddam isn't a threat.
329582	The president urged employees to act on their initiative.
329587	The museum's eastern gallery was closed for cleaning.
329589	Smiling cheerfully, the two began to walk off into their brilliant future.
329592	I'd like to hear about black magic. I was only told the highlights in the academy, and it interests me.
329603	If you taste this sauce you'll find it a bit salty.
329613	"Dad, this a real sword?" "Of course, it is a duel after all."
329620	I expect you've chanted "kuwabara kuwabara" after a lightning flash, or have seen somebody do so.
329621	Mama! That lady and man are holding hands, they're great friends aren't they!
329623	This has visual impairment as a side effect.
329625	One of the early noticeable symptoms is trouble with urination, but often there are no clear symptoms.
329628	You really put that much in the sandwich?
329631	He grinned broadly at us.
329633	On the Xbox 360 the very first thing he said was "good hardware."
329634	For example, if a chain-smoking teacher cautions a pupil for smoking, that warning is self-contradictory.
329636	The Mozilla Foundation released the latest version of its email/news-client software, "Thunderbird 2.0.0.14" on May 1st.
329641	In woodworking, we classify wood as hardwood, softwood or exotic wood.
329649	He held the trophy up high.
329653	Non-members pay an additional 50 dollars.
329658	Frankly speaking, this 'on board' means "doesn't have a graphics card".
329682	The "People's Choice" award, by public polling, was announced again this year and Mel Gibson and Julia Roberts were selected as the most popular male, and female, film actors.
329693	This airport doesn't have as many flights as New Chitose Airport and even looking from the observation deck at first there were no planes.
329694	And there is one more method of climbing up to the slide deck.
329706	In the midst of this, it is IT that has made great progress.
330403	I just received a very gracious call from Senator McCain.
330408	I congratulate him and Governor Palin for all they have achieved, and I look forward to working with them to renew this nation's promise in the months ahead.
330417	And, above all, I will ask you to join in the work of remaking this nation, the only way it's been done in America for 221 years — block by block, brick by brick, calloused hand by calloused hand.
330424	But, America, I have never been more hopeful than I am tonight that we will get there.
330427	There's new energy to harness, new jobs to be created, new schools to build, and threats to meet, alliances to repair.
330429	There are mothers and fathers who will lie awake after the children fall asleep and wonder how they'll make the mortgage or pay their doctors' bills or save enough for their child's college education.
330437	It grew strength from the young people who rejected the myth of their generation's apathy … who left their homes and their families for jobs that offered little pay and less sleep.
330451	I want to thank my partner in this journey, a man who campaigned from his heart, and spoke for the men and women he grew up with on the streets of Scranton, and rode with on the train home to Delaware, the vice president-elect of the United States, Joe Biden.
330452	We are better off for the service rendered by this brave and selfless leader.
330512	While the Democratic Party has won a great victory tonight, we do so with a measure of humility and determination to heal the divides that have held back our progress.
330523	So let us summon a new spirit of patriotism, of responsibility, where each of us resolves to pitch in and work harder and look after not only ourselves but each other.
330533	And to all those watching tonight from beyond our shores, from parliaments and palaces, to those who are huddled around radios in the forgotten corners of the world, our stories are singular, but our destiny is shared, and a new dawn of American leadership is at hand.
330536	To all those who have wondered if America's beacon still burns as bright: Tonight we proved once more that the true strength of our nation comes not from the might of our arms or the scale of our wealth, but from the enduring power of our ideals: democracy, liberty, opportunity and unyielding hope.
330539	At a time when women's voices were silenced and their hopes dismissed, she lived to see them stand up and speak out and reach out for the ballot.
330543	One that's on my mind tonight is about a woman who cast her ballot in Atlanta.
330613	Could you explain how the dishwasher works?
330617	Is it necessary to expand human knowledge with space exploration?
331284	Yes, it is. There's a lot of moisture in the air.
332331	It is more time-efficient to do several tasks sequentially than attempt to do them simultaneously.
334466	Carrefour's Ham offcuts are not expensive at all, but are nonetheless delicious.
337081	Daddy told me where it would be nice to go.
337215	How can video games inspire us to make better applications for e-learning?
337868	I'm very impatient to see the new version of Tatoeba.
337870	I've seen an article on the Tatoeba blog about a new version coming soon. Have you read it?
337937	Pat sneezed the napkin off the table.
337983	Say hello to your mum for me.
338004	In places where it snows a lot, kerosene is an indispensable item.
338006	Today I'm going to take my beloved car to the car wash.
338059	Formerly, this city was beautiful.
338182	All human beings are born free and equal in dignity and rights. They are endowed with reason and conscience and should act towards one another in a spirit of brotherhood.
340467	This concert was awesome.
341748	Didn't your mother teach you anything? When you meet with scary people always protect your wallet and your arsehole!
342825	In 1912, the Austrian tailor Franz Reichelt died jumping off the first floor of the Eiffel Tower while trying out his new invention, the parachute coat, which did not work...
347690	She is never online, even during her vacation.
347742	It's the answer spoken by young and old, rich and poor, Democrat and Republican, black, white, Hispanic, Asian, Native American, gay, straight, disabled and not disabled. Americans who sent a message to the world that we have never been just a collection of individuals or a collection of red states and blue states. We are, and always will be, the United States of America.
347745	A little bit earlier this evening, I received an extraordinarily gracious call from Senator McCain. Senator McCain fought long and hard in this campaign. And he's fought even longer and harder for the country that he loves. He has endured sacrifices for America that most of us cannot begin to imagine. We are better off for the service rendered by this brave and selfless leader.
347746	I congratulate him, I congratulate Governor Palin for all that they've achieved. And I look forward to working with them to renew this nation's promise in the months ahead.
347766	It drew strength from the young people who rejected the myth of their generation's apathy, who left their homes and their families for jobs that offered little pay and less sleep.
347771	There are mothers and fathers who will lie awake after the children fall asleep and wonder how they'll make the mortgage, or pay their doctor's bills, or save enough for their child's college education.
347773	The road ahead will be long. Our climb will be steep. We may not get there in one year or even in one term. But, America, I have never been more hopeful than I am tonight that we WILL get there.
347776	But I will always be honest with you about the challenges we face. I will listen to you, especially when we disagree. And above all, I will ask you to join in the work of remaking this nation, the only way it's been done in America for 221 years; block by block, brick by brick, calloused hand by calloused hand.
347777	What began 21 months ago in the depths of winter cannot end on this autumn night. This victory alone is not the change we seek. It is only the chance for us to make that change. And that cannot happen if we go back to the way things were. It can't happen without you, without a new spirit of service, a new spirit of sacrifice. So let us summon a new spirit of patriotism, of responsibility, where each of us resolves to pitch in and work harder and look after not only ourselves but each other.
347780	Let's remember that it was a man from this state who first carried the banner of the Republican Party to the White House, a party founded on the values of self-reliance and individual liberty and national unity. Those are values that we all share. And while the Democratic Party has won a great victory tonight, we do so with a measure of humility and determination to heal the divides that have held back our progress.
347783	And all those watching tonight from beyond our shores, from parliaments and palaces, to those who are huddled around radios in the forgotten corners of the world, our stories are singular, but our destiny is shared, and a new dawn of American leadership is at hand.
347785	To those who seek peace and security. We support you. And to all those who have wondered if America's beacon still burns as bright, tonight we proved once more that the true strength of our nation comes not from the might of our arms or the scale of our wealth, but from the enduring power of our ideals: democracy, liberty, opportunity and unyielding hope.
347787	This election had many firsts and many stories that will be told for generations. But one that's on my mind tonight is about a woman who cast her ballot in Atlanta. She's a lot like the millions of others who stood in line to make their voice heard in this election, except for one thing: Ann Nixon Cooper is 106 years old.
347790	At a time when women's voices were silenced and their hopes dismissed, she lived to see them stand up and speak out and reach for the ballot. Yes, we can.
347791	When there was despair in the dust bowl and depression across the land, she saw a nation conquer fear itself with a New Deal, new jobs, a new sense of common purpose. Yes, we can.
347792	When the bombs fell on our harbor and tyranny threatened the world, she was there to witness a generation rise to greatness, and a democracy was saved. Yes, we can.
347798	This is our chance to answer that call. This is our moment. This is our time, to put our people back to work and open doors of opportunity for our kids; to restore prosperity and promote the cause of peace; to reclaim the American dream and reaffirm that fundamental truth, that out of many, we are one; that while we breathe, we hope. And where we are met with cynicism and doubt and those who tell us that we can't, we will respond with that timeless creed that sums up the spirit of a people: Yes, we can.
347799	Thank you. God bless you. And may God bless the United States of America.
348596	I'm pregnant.
349900	Time flies like an arrow; fruit flies like a banana.
350075	That's unbelievable!
350858	The printer in Peter's office is broken and doesn't print anymore.
354301	He likes jelly.
354503	He took it literally.
354567	Don't try to make dramatic changes to your diet all at once.
354753	It is still a little scary.
355604	Let's decide by coin toss.
355665	I play board games just to socialize.
355791	I am an entrepreneur.
355819	I am a business creator.
356067	Before beginning to shop at this online store please familiarize yourself with these store policies.
356205	Syllogism is a logical argument in which two propositions determine one conclusion.
356213	All men are mortal, all Greeks are men, therefore all Greeks are mortal.
357685	These games are listed under the adult category.
357889	Is early medieval glass production a continuation of Roman glass technology?
357912	A commission!
357916	I perceive myself as my own god.
358155	Roman Emperor Caligula had a horse called Incitatus which means fast.
361345	I'm stuffed!
362084	I want to play a game where a noble female knight with the nickname "Light-Speed" freely manipulates gravity.
366899	It seems that we're becoming more right-wing all over the world.
366923	Around half of middle-school students in Japan have mobile phones, but if you look at those in high school then 97% have them.
367103	In mathematics, a quiver is a directed graph.
367118	I'll take that as a compliment.
367419	The proof is left to the reader.
367561	The truth of the holocaust is doubtless.
367846	There is a gap in perspective between man and woman on home management.
367935	I am a vegetarian.
367958	Does this food contain any meat?
368193	The substance can irritate or corrode the skin, eyes, or mucous membranes.
368197	Apart from a small portion of people, everyone uses the internet more than once a week.
368699	There's a wildlife preserve on the river in town, if you're watching ducks that would be a good place.
369529	All that is allowed to Jupiter is not necessarily allowed to an ox.
369623	It was as gloomy inside the mansion as the sunlight was dazzling outside.
369687	Vanity of vanities; all is vanity.
369693	The boy certainly wasn't talkative.
370529	Does bump mapping generate more graphics load than parallax?
370555	The competition is fierce.
370583	Music is a universal language.
370645	This is a house and that is a mosque.
370972	Eleven students received the award.
370974	Since 1990, eleven female students received the award.
370998	If the loser smiled the winner will lose the thrill of victory.
371020	This is a beneficial work.
371275	In order to learn from mistakes, we construct a "no blame" system.
371400	He's the last person I would ask help from, because he is completely unreliable.
371884	There's a drinking fountain by the tennis court.
371939	I only need one onion for this recipe.
371946	She accomplished the task through sheer will.
372432	I'm giving a pill to the cat.
372434	I have to bathe the cat today.
372638	In the case of patient death during the course of medical treatment, even if there is medical error present, it is not automatically legally considered to be an "unusual death."
373220	Very regrettably, 1,900 square meters of land become desert every second.
373247	That museum has a superb collection of Celtic era cultural artifacts.
373249	It was proven that fleas living on dogs jump higher than fleas living on cats.
373365	Her new novel has become a best seller.
373403	She is still financially dependent on her parents.
374138	She's a tease.
375003	Grab the meat before it burns to a crisp!
375779	I bumped into Miru at the school gates, just as she was arriving from the girls' dormitory.
375963	What! This T-shirt is 3,000 yen? This is a rip-off!
376418	Mayan pyramids and large temples were built elegantly using stone tools.
376422	Yes, that was amazing. Unbelievable!
376426	Having reached the rank of prime minister, and with the enthusiastic support of the masses, it seems he is able to wield presidential powers.
376630	We found a turtle in the garden.
376738	It was a bright cold day in April, and the clocks were striking thirteen.
376800	The hair on the instep of the foot of the stepfather of Father Pedro's mason is black. Whoever says the hair of the inset of the foot of the stepfather of Father Pedro's mason isn't black has blacker hair on the instep of the foot than the black hair of the instep of the foot of the stepfather of Father Pedro's mason.
376839	I am honored to be in the timeless city of Cairo, and to be hosted by two remarkable institutions. For over a thousand years, Al-Azhar has stood as a beacon of Islamic learning, and for over a century, Cairo University has been a source of Egypt's advancement.
376841	Together, you represent the harmony between tradition and progress.
376845	I am also proud to carry with me the goodwill of the American people, and a greeting of peace from Muslim communities in my country: assalaamu alaykum.
376847	We meet at a time of tension between the United States and Muslims around the world – tension rooted in historical forces that go beyond any current policy debate.
376855	Violent extremists have exploited these tensions in a small but potent minority of Muslims.
376865	This cycle of suspicion and discord must end.
376867	I have come here to seek a new beginning between the United States and Muslims around the world; one based upon mutual interest and mutual respect; and one based upon the truth that America and Islam are not exclusive, and need not be in competition. Instead, they overlap, and share common principles – principles of justice and progress; tolerance and the dignity of all human beings.
376869	I do so recognizing that change cannot happen overnight.
